Device,Core,Index,Time,PID,Event,RWBS,Offset,Length,Process
"8,0",10,1074,6.084507049,944939,I,W,245882368,2560,kworker/u48:1
"8,0",10,1075,6.084518200,944939,D,W,245882368,2560,kworker/u48:1
"8,0",10,1076,6.084525274,944939,P,N,,,kworker/u48:1
"8,0",10,1077,6.084526784,944939,X,W,245887488,245890048,kworker/u48:1
"8,0",10,1078,6.084527457,944939,G,W,245887488,2560,kworker/u48:1
"8,0",10,1079,6.084527688,944939,U,N,,,kworker/u48:1
"8,0",10,1080,6.084528008,944939,I,W,245884928,2560,kworker/u48:1
"8,0",10,1081,6.084530913,944939,D,W,245884928,2560,kworker/u48:1
"8,0",10,1082,6.084532457,944939,P,N,,,kworker/u48:1
"8,0",10,1083,6.084534665,944939,X,W,245890048,245892608,kworker/u48:1
"8,0",10,1084,6.084535279,944939,G,W,245890048,2560,kworker/u48:1
"8,0",10,1085,6.084535506,944939,U,N,,,kworker/u48:1
"8,0",10,1086,6.084535764,944939,I,W,245887488,2560,kworker/u48:1
"8,0",10,1087,6.084539043,944939,D,W,245887488,2560,kworker/u48:1
"8,0",10,1088,6.084540647,944939,P,N,,,kworker/u48:1
"8,0",10,1089,6.084542590,944939,X,W,245892608,245895168,kworker/u48:1
"8,0",10,1090,6.084543248,944939,G,W,245892608,2560,kworker/u48:1
"8,0",10,1091,6.084543454,944939,U,N,,,kworker/u48:1
"8,0",10,1092,6.084543793,944939,I,W,245890048,2560,kworker/u48:1
"8,0",10,1093,6.084546210,944939,D,W,245890048,2560,kworker/u48:1
"8,0",10,1094,6.084547577,944939,P,N,,,kworker/u48:1
"8,0",10,1095,6.084549449,944939,X,W,245895168,245897728,kworker/u48:1
"8,0",10,1096,6.084550093,944939,G,W,245895168,2560,kworker/u48:1
"8,0",10,1097,6.084550319,944939,U,N,,,kworker/u48:1
"8,0",10,1098,6.084550549,944939,I,W,245892608,2560,kworker/u48:1
"8,0",10,1099,6.084552915,944939,D,W,245892608,2560,kworker/u48:1
"8,0",10,1100,6.084554411,944939,P,N,,,kworker/u48:1
"8,0",10,1101,6.084555942,944939,X,W,245897728,245900288,kworker/u48:1
"8,0",10,1102,6.084556892,944939,UT,N,,,kworker/u48:1
"8,0",10,1103,6.084557127,944939,I,W,245895168,2560,kworker/u48:1
"8,0",10,1104,6.084574716,598,D,W,245895168,2560,kworker/10:1H
"8,0",10,1105,6.086990753,0,C,W,245882368,2560,0
"8,0",10,1106,6.089518123,0,C,W,245884928,2560,0
"8,0",10,1107,6.091979365,0,C,W,245887488,2560,0
"8,0",10,1108,6.094441379,0,C,W,245890048,2560,0
"8,0",10,1109,6.096902415,0,C,W,245892608,2560,0
"8,0",10,1110,6.099367215,0,C,W,245895168,2560,0
"8,0",10,1111,6.099399169,944939,G,W,245897728,2560,kworker/u48:1
"8,0",10,1112,6.099400357,944939,P,N,,,kworker/u48:1
"8,0",10,1113,6.099407138,944939,X,W,245900288,245902848,kworker/u48:1
"8,0",10,1114,6.099410174,944939,G,W,245900288,2560,kworker/u48:1
"8,0",10,1115,6.099411138,944939,U,N,,,kworker/u48:1
"8,0",10,1116,6.099412268,944939,I,W,245897728,2560,kworker/u48:1
"8,0",10,1117,6.099423534,944939,D,W,245897728,2560,kworker/u48:1
"8,0",10,1118,6.099429852,944939,P,N,,,kworker/u48:1
"8,0",10,1119,6.099432099,944939,X,W,245902848,245905408,kworker/u48:1
"8,0",10,1120,6.099433287,944939,G,W,245902848,2560,kworker/u48:1
"8,0",10,1121,6.099433664,944939,U,N,,,kworker/u48:1
"8,0",10,1122,6.099434087,944939,I,W,245900288,2560,kworker/u48:1
"8,0",10,1123,6.099436993,944939,D,W,245900288,2560,kworker/u48:1
"8,0",10,1124,6.099438562,944939,P,N,,,kworker/u48:1
"8,0",10,1125,6.099440056,944939,X,W,245905408,245907968,kworker/u48:1
"8,0",10,1126,6.099440657,944939,G,W,245905408,2560,kworker/u48:1
"8,0",10,1127,6.099440889,944939,U,N,,,kworker/u48:1
"8,0",10,1128,6.099441147,944939,I,W,245902848,2560,kworker/u48:1
"8,0",10,1129,6.099443527,944939,D,W,245902848,2560,kworker/u48:1
"8,0",10,1130,6.099445157,944939,P,N,,,kworker/u48:1
"8,0",10,1131,6.099446428,944939,X,W,245907968,245910528,kworker/u48:1
"8,0",10,1132,6.099447069,944939,G,W,245907968,2560,kworker/u48:1
"8,0",10,1133,6.099447296,944939,U,N,,,kworker/u48:1
"8,0",10,1134,6.099447540,944939,I,W,245905408,2560,kworker/u48:1
"8,0",10,1135,6.099449436,944939,D,W,245905408,2560,kworker/u48:1
"8,0",10,1136,6.099450775,944939,P,N,,,kworker/u48:1
"8,0",10,1137,6.099452367,944939,X,W,245910528,245913088,kworker/u48:1
"8,0",10,1138,6.099452973,944939,G,W,245910528,2560,kworker/u48:1
"8,0",10,1139,6.099453186,944939,U,N,,,kworker/u48:1
"8,0",10,1140,6.099453421,944939,I,W,245907968,2560,kworker/u48:1
"8,0",10,1141,6.099455239,944939,D,W,245907968,2560,kworker/u48:1
"8,0",10,1142,6.099456731,944939,P,N,,,kworker/u48:1
"8,0",10,1143,6.099457999,944939,X,W,245913088,245915648,kworker/u48:1
"8,0",10,1144,6.099458955,944939,UT,N,,,kworker/u48:1
"8,0",10,1145,6.099459189,944939,I,W,245910528,2560,kworker/u48:1
"8,0",10,1146,6.099474151,598,D,W,245910528,2560,kworker/10:1H
"8,0",10,1147,6.101899342,0,C,W,245897728,2560,0
"8,0",10,1148,6.104430793,0,C,W,245900288,2560,0
"8,0",10,1149,6.106869846,0,C,W,245902848,2560,0
"8,0",10,1150,6.109336419,0,C,W,245905408,2560,0
"8,0",10,1151,6.111799229,0,C,W,245907968,2560,0
"8,0",10,1152,6.114254479,0,C,W,245910528,2560,0
"8,0",10,1153,6.114290019,944939,G,W,245913088,2560,kworker/u48:1
"8,0",10,1154,6.114291673,944939,P,N,,,kworker/u48:1
"8,0",10,1155,6.114300197,944939,X,W,245915648,245918208,kworker/u48:1
"8,0",10,1156,6.114302679,944939,G,W,245915648,2560,kworker/u48:1
"8,0",10,1157,6.114303479,944939,U,N,,,kworker/u48:1
"8,0",10,1158,6.114304819,944939,I,W,245913088,2560,kworker/u48:1
"8,0",10,1159,6.114314947,944939,D,W,245913088,2560,kworker/u48:1
"8,0",10,1160,6.114322679,944939,P,N,,,kworker/u48:1
"8,0",10,1161,6.114324393,944939,X,W,245918208,245920768,kworker/u48:1
"8,0",10,1162,6.114325351,944939,G,W,245918208,2560,kworker/u48:1
"8,0",10,1163,6.114325580,944939,U,N,,,kworker/u48:1
"8,0",10,1164,6.114325909,944939,I,W,245915648,2560,kworker/u48:1
"8,0",10,1165,6.114328893,944939,D,W,245915648,2560,kworker/u48:1
"8,0",10,1166,6.114330430,944939,P,N,,,kworker/u48:1
"8,0",10,1167,6.114332263,944939,X,W,245920768,245923328,kworker/u48:1
"8,0",10,1168,6.114332961,944939,G,W,245920768,2560,kworker/u48:1
"8,0",10,1169,6.114333193,944939,U,N,,,kworker/u48:1
"8,0",10,1170,6.114333450,944939,I,W,245918208,2560,kworker/u48:1
"8,0",10,1171,6.114335914,944939,D,W,245918208,2560,kworker/u48:1
"8,0",10,1172,6.114337578,944939,P,N,,,kworker/u48:1
"8,0",10,1173,6.114339154,944939,X,W,245923328,245925888,kworker/u48:1
"8,0",10,1174,6.114339763,944939,G,W,245923328,2560,kworker/u48:1
"8,0",10,1175,6.114339977,944939,U,N,,,kworker/u48:1
"8,0",10,1176,6.114340222,944939,I,W,245920768,2560,kworker/u48:1
"8,0",10,1177,6.114342625,944939,D,W,245920768,2560,kworker/u48:1
"8,0",10,1178,6.114344053,944939,P,N,,,kworker/u48:1
"8,0",10,1179,6.114345930,944939,X,W,245925888,245928448,kworker/u48:1
"8,0",10,1180,6.114346547,944939,G,W,245925888,2560,kworker/u48:1
"8,0",10,1181,6.114346771,944939,U,N,,,kworker/u48:1
"8,0",10,1182,6.114347019,944939,I,W,245923328,2560,kworker/u48:1
"8,0",10,1183,6.114348951,944939,D,W,245923328,2560,kworker/u48:1
"8,0",10,1184,6.114350339,944939,P,N,,,kworker/u48:1
"8,0",10,1185,6.114352024,944939,X,W,245928448,245931008,kworker/u48:1
"8,0",10,1186,6.114352905,944939,UT,N,,,kworker/u48:1
"8,0",10,1187,6.114353146,944939,I,W,245925888,2560,kworker/u48:1
"8,0",10,1188,6.114370272,598,D,W,245925888,2560,kworker/10:1H
"8,0",10,1189,6.116853879,0,C,W,245913088,2560,0
"8,0",10,1190,6.119322401,0,C,W,245915648,2560,0
"8,0",10,1191,6.121765931,0,C,W,245918208,2560,0
"8,0",10,1192,6.124336983,0,C,W,245920768,2560,0
"8,0",10,1193,6.126711279,0,C,W,245923328,2560,0
"8,0",10,1194,6.129160127,0,C,W,245925888,2560,0
"8,0",10,1195,6.129196009,944939,G,W,245928448,2560,kworker/u48:1
"8,0",10,1196,6.129197595,944939,P,N,,,kworker/u48:1
"8,0",10,1197,6.129205764,944939,X,W,245931008,245933568,kworker/u48:1
"8,0",10,1198,6.129208387,944939,G,W,245931008,2560,kworker/u48:1
"8,0",10,1199,6.129209236,944939,U,N,,,kworker/u48:1
"8,0",10,1200,6.129210241,944939,I,W,245928448,2560,kworker/u48:1
"8,0",10,1201,6.129220840,944939,D,W,245928448,2560,kworker/u48:1
"8,0",10,1202,6.129228534,944939,P,N,,,kworker/u48:1
"8,0",10,1203,6.129230278,944939,X,W,245933568,245936128,kworker/u48:1
"8,0",10,1204,6.129231018,944939,G,W,245933568,2560,kworker/u48:1
"8,0",10,1205,6.129231315,944939,U,N,,,kworker/u48:1
"8,0",10,1206,6.129231643,944939,I,W,245931008,2560,kworker/u48:1
"8,0",10,1207,6.129234029,944939,D,W,245931008,2560,kworker/u48:1
"8,0",10,1208,6.129235547,944939,P,N,,,kworker/u48:1
"8,0",10,1209,6.129237539,944939,X,W,245936128,245938688,kworker/u48:1
"8,0",10,1210,6.129238153,944939,G,W,245936128,2560,kworker/u48:1
"8,0",10,1211,6.129238383,944939,U,N,,,kworker/u48:1
"8,0",10,1212,6.129238641,944939,I,W,245933568,2560,kworker/u48:1
"8,0",10,1213,6.129241232,944939,D,W,245933568,2560,kworker/u48:1
"8,0",10,1214,6.129242924,944939,P,N,,,kworker/u48:1
"8,0",10,1215,6.129244560,944939,X,W,245938688,245941248,kworker/u48:1
"8,0",10,1216,6.129245198,944939,G,W,245938688,2560,kworker/u48:1
"8,0",10,1217,6.129245409,944939,U,N,,,kworker/u48:1
"8,0",10,1218,6.129245651,944939,I,W,245936128,2560,kworker/u48:1
"8,0",10,1219,6.129248316,944939,D,W,245936128,2560,kworker/u48:1
"8,0",10,1220,6.129249597,944939,P,N,,,kworker/u48:1
"8,0",10,1221,6.129251337,944939,X,W,245941248,245943808,kworker/u48:1
"8,0",10,1222,6.129252287,944939,G,W,245941248,2560,kworker/u48:1
"8,0",10,1223,6.129252526,944939,U,N,,,kworker/u48:1
"8,0",10,1224,6.129252746,944939,I,W,245938688,2560,kworker/u48:1
"8,0",10,1225,6.129254941,944939,D,W,245938688,2560,kworker/u48:1
"8,0",10,1226,6.129256198,944939,P,N,,,kworker/u48:1
"8,0",10,1227,6.129258024,944939,X,W,245943808,245946368,kworker/u48:1
"8,0",10,1228,6.129258935,944939,UT,N,,,kworker/u48:1
"8,0",10,1229,6.129259235,944939,I,W,245941248,2560,kworker/u48:1
"8,0",10,1230,6.129276973,598,D,W,245941248,2560,kworker/10:1H
"8,0",10,1231,6.131751416,0,C,W,245928448,2560,0
"8,0",10,1232,6.134242906,0,C,W,245931008,2560,0
"8,0",10,1233,6.136689978,0,C,W,245933568,2560,0
"8,0",10,1234,6.139150434,0,C,W,245936128,2560,0
"8,0",10,1235,6.141581800,0,C,W,245938688,2560,0
"8,0",10,1236,6.144071301,0,C,W,245941248,2560,0
"8,0",10,1237,6.144106469,944939,G,W,245943808,2560,kworker/u48:1
"8,0",10,1238,6.144108126,944939,P,N,,,kworker/u48:1
"8,0",10,1239,6.144116160,944939,X,W,245946368,245948928,kworker/u48:1
"8,0",10,1240,6.144118444,944939,G,W,245946368,2560,kworker/u48:1
"8,0",10,1241,6.144119273,944939,U,N,,,kworker/u48:1
"8,0",10,1242,6.144120317,944939,I,W,245943808,2560,kworker/u48:1
"8,0",10,1243,6.144130801,944939,D,W,245943808,2560,kworker/u48:1
"8,0",10,1244,6.144139843,944939,P,N,,,kworker/u48:1
"8,0",10,1245,6.144141608,944939,X,W,245948928,245951488,kworker/u48:1
"8,0",10,1246,6.144142221,944939,G,W,245948928,2560,kworker/u48:1
"8,0",10,1247,6.144142450,944939,U,N,,,kworker/u48:1
"8,0",10,1248,6.144142778,944939,I,W,245946368,2560,kworker/u48:1
"8,0",10,1249,6.144145273,944939,D,W,245946368,2560,kworker/u48:1
"8,0",10,1250,6.144146893,944939,P,N,,,kworker/u48:1
"8,0",10,1251,6.144148536,944939,X,W,245951488,245954048,kworker/u48:1
"8,0",10,1252,6.144149156,944939,G,W,245951488,2560,kworker/u48:1
"8,0",10,1253,6.144149388,944939,U,N,,,kworker/u48:1
"8,0",10,1254,6.144149638,944939,I,W,245948928,2560,kworker/u48:1
"8,0",10,1255,6.144152427,944939,D,W,245948928,2560,kworker/u48:1
"8,0",10,1256,6.144154117,944939,P,N,,,kworker/u48:1
"8,0",10,1257,6.144155354,944939,X,W,245954048,245956608,kworker/u48:1
"8,0",10,1258,6.144155967,944939,G,W,245954048,2560,kworker/u48:1
"8,0",10,1259,6.144156182,944939,U,N,,,kworker/u48:1
"8,0",10,1260,6.144156422,944939,I,W,245951488,2560,kworker/u48:1
"8,0",10,1261,6.144158718,944939,D,W,245951488,2560,kworker/u48:1
"8,0",10,1262,6.144160211,944939,P,N,,,kworker/u48:1
"8,0",10,1263,6.144161779,944939,X,W,245956608,245959168,kworker/u48:1
"8,0",10,1264,6.144162393,944939,G,W,245956608,2560,kworker/u48:1
"8,0",10,1265,6.144162620,944939,U,N,,,kworker/u48:1
"8,0",10,1266,6.144162862,944939,I,W,245954048,2560,kworker/u48:1
"8,0",10,1267,6.144164805,944939,D,W,245954048,2560,kworker/u48:1
"8,0",10,1268,6.144166318,944939,P,N,,,kworker/u48:1
"8,0",10,1269,6.144168094,944939,X,W,245959168,245961728,kworker/u48:1
"8,0",10,1270,6.144168951,944939,UT,N,,,kworker/u48:1
"8,0",10,1271,6.144169195,944939,I,W,245956608,2560,kworker/u48:1
"8,0",10,1272,6.144185055,598,D,W,245956608,2560,kworker/10:1H
"8,0",10,1273,6.146680154,0,C,W,245943808,2560,0
"8,0",10,1274,6.149159404,0,C,W,245946368,2560,0
"8,0",10,1275,6.151519730,0,C,W,245948928,2560,0
"8,0",10,1276,6.154040436,0,C,W,245951488,2560,0
"8,0",10,1277,6.156484495,0,C,W,245954048,2560,0
"8,0",10,1278,6.158959017,0,C,W,245956608,2560,0
"8,0",10,1279,6.158991646,944939,G,W,245959168,2560,kworker/u48:1
"8,0",10,1280,6.158992687,944939,P,N,,,kworker/u48:1
"8,0",10,1281,6.158998875,944939,X,W,245961728,245964288,kworker/u48:1
"8,0",10,1282,6.159000943,944939,G,W,245961728,2560,kworker/u48:1
"8,0",10,1283,6.159001573,944939,U,N,,,kworker/u48:1
"8,0",10,1284,6.159002401,944939,I,W,245959168,2560,kworker/u48:1
"8,0",10,1285,6.159011227,944939,D,W,245959168,2560,kworker/u48:1
"8,0",10,1286,6.159017366,944939,P,N,,,kworker/u48:1
"8,0",10,1287,6.159018671,944939,X,W,245964288,245966848,kworker/u48:1
"8,0",10,1288,6.159019358,944939,G,W,245964288,2560,kworker/u48:1
"8,0",10,1289,6.159019589,944939,U,N,,,kworker/u48:1
"8,0",10,1290,6.159019909,944939,I,W,245961728,2560,kworker/u48:1
"8,0",10,1291,6.159022314,944939,D,W,245961728,2560,kworker/u48:1
"8,0",10,1292,6.159023795,944939,P,N,,,kworker/u48:1
"8,0",10,1293,6.159025764,944939,X,W,245966848,245969408,kworker/u48:1
"8,0",10,1294,6.159026455,944939,G,W,245966848,2560,kworker/u48:1
"8,0",10,1295,6.159026754,944939,U,N,,,kworker/u48:1
"8,0",10,1296,6.159027002,944939,I,W,245964288,2560,kworker/u48:1
"8,0",10,1297,6.159029076,944939,D,W,245964288,2560,kworker/u48:1
"8,0",10,1298,6.159030684,944939,P,N,,,kworker/u48:1
"8,0",10,1299,6.159032436,944939,X,W,245969408,245971968,kworker/u48:1
"8,0",10,1300,6.159033103,944939,G,W,245969408,2560,kworker/u48:1
"8,0",10,1301,6.159033335,944939,U,N,,,kworker/u48:1
"8,0",10,1302,6.159033577,944939,I,W,245966848,2560,kworker/u48:1
"8,0",10,1303,6.159036283,944939,D,W,245966848,2560,kworker/u48:1
"8,0",10,1304,6.159037888,944939,P,N,,,kworker/u48:1
"8,0",10,1305,6.159039434,944939,X,W,245971968,245974528,kworker/u48:1
"8,0",10,1306,6.159040038,944939,G,W,245971968,2560,kworker/u48:1
"8,0",10,1307,6.159040262,944939,U,N,,,kworker/u48:1
"8,0",10,1308,6.159040491,944939,I,W,245969408,2560,kworker/u48:1
"8,0",10,1309,6.159042772,944939,D,W,245969408,2560,kworker/u48:1
"8,0",10,1310,6.159044275,944939,P,N,,,kworker/u48:1
"8,0",10,1311,6.159046075,944939,X,W,245974528,245977088,kworker/u48:1
"8,0",10,1312,6.159046934,944939,UT,N,,,kworker/u48:1
"8,0",10,1313,6.159047325,944939,I,W,245971968,2560,kworker/u48:1
"8,0",10,1314,6.159061966,598,D,W,245971968,2560,kworker/10:1H
"8,0",10,1315,6.161585682,0,C,W,245959168,2560,0
"8,0",10,1316,6.164024718,0,C,W,245961728,2560,0
"8,0",10,1317,6.166485514,0,C,W,245964288,2560,0
"8,0",10,1318,6.168946132,0,C,W,245966848,2560,0
"8,0",10,1319,6.171404305,0,C,W,245969408,2560,0
"8,0",10,1320,6.173869409,0,C,W,245971968,2560,0
"8,0",10,1321,6.173899312,944939,G,W,245974528,2560,kworker/u48:1
"8,0",10,1322,6.173900314,944939,P,N,,,kworker/u48:1
"8,0",10,1323,6.173906354,944939,G,W,245977088,1608,kworker/u48:1
"8,0",10,1324,6.173906895,944939,U,N,,,kworker/u48:1
"8,0",10,1325,6.173907812,944939,I,W,245974528,2560,kworker/u48:1
"8,0",10,1326,6.173917542,944939,D,W,245974528,2560,kworker/u48:1
"8,0",10,1327,6.173923557,944939,P,N,,,kworker/u48:1
"8,0",10,1328,6.176391117,944939,C,W,245974528,2560,0
"8,0",10,1329,6.185572927,944939,Q,W,245978696,127512,kworker/u48:1
"8,0",10,1330,6.185573470,944939,X,W,245978696,245981256,kworker/u48:1
"8,0",10,1331,6.185573786,944939,G,W,245978696,2560,kworker/u48:1
"8,0",10,1332,6.185573911,944939,U,N,,,kworker/u48:1
"8,0",10,1333,6.185574047,944939,I,W,245977088,1608,kworker/u48:1
"8,0",10,1334,6.185575237,944939,D,W,245977088,1608,kworker/u48:1
"8,0",10,1335,6.185575775,944939,P,N,,,kworker/u48:1
"8,0",10,1336,6.185576137,944939,X,W,245981256,245983816,kworker/u48:1
"8,0",10,1337,6.185576337,944939,G,W,245981256,2560,kworker/u48:1
"8,0",10,1338,6.185576407,944939,U,N,,,kworker/u48:1
"8,0",10,1339,6.185576467,944939,I,W,245978696,2560,kworker/u48:1
"8,0",10,1340,6.185577042,944939,D,W,245978696,2560,kworker/u48:1
"8,0",10,1341,6.185577399,944939,P,N,,,kworker/u48:1
"8,0",10,1342,6.185577792,944939,X,W,245983816,245986376,kworker/u48:1
"8,0",10,1343,6.185577928,944939,G,W,245983816,2560,kworker/u48:1
"8,0",10,1344,6.185577966,944939,U,N,,,kworker/u48:1
"8,0",10,1345,6.185578018,944939,I,W,245981256,2560,kworker/u48:1
"8,0",10,1346,6.185578435,944939,D,W,245981256,2560,kworker/u48:1
"8,0",10,1347,6.185578732,944939,P,N,,,kworker/u48:1
"8,0",10,1348,6.185579168,944939,X,W,245986376,245988936,kworker/u48:1
"8,0",10,1349,6.185579274,944939,G,W,245986376,2560,kworker/u48:1
"8,0",10,1350,6.185579315,944939,U,N,,,kworker/u48:1
"8,0",10,1351,6.185579356,944939,I,W,245983816,2560,kworker/u48:1
"8,0",10,1352,6.185579744,944939,D,W,245983816,2560,kworker/u48:1
"8,0",10,1353,6.185580035,944939,P,N,,,kworker/u48:1
"8,0",10,1354,6.185580408,944939,X,W,245988936,245991496,kworker/u48:1
"8,0",10,1355,6.185580517,944939,G,W,245988936,2560,kworker/u48:1
"8,0",10,1356,6.185580554,944939,U,N,,,kworker/u48:1
"8,0",10,1357,6.185580594,944939,I,W,245986376,2560,kworker/u48:1
"8,0",10,1358,6.185581003,944939,D,W,245986376,2560,kworker/u48:1
"8,0",10,1359,6.185581262,944939,P,N,,,kworker/u48:1
"8,0",10,1360,6.185581626,944939,X,W,245991496,245994056,kworker/u48:1
"8,0",10,1361,6.185581796,944939,UT,N,,,kworker/u48:1
"8,0",10,1362,6.185581856,944939,I,W,245988936,2560,kworker/u48:1
"8,0",10,1363,6.185584871,598,D,W,245988936,2560,kworker/10:1H
"8,0",10,1364,6.187135570,0,C,W,245977088,1608,0
"8,0",10,1365,6.189707866,0,C,W,245978696,2560,0
"8,0",10,1366,6.192127151,0,C,W,245981256,2560,0
"8,0",10,1367,6.194588344,0,C,W,245983816,2560,0
"8,0",10,1368,6.197052496,0,C,W,245986376,2560,0
"8,0",10,1369,6.199515115,0,C,W,245988936,2560,0
"8,0",10,1370,6.199548373,944939,G,W,245991496,2560,kworker/u48:1
"8,0",10,1371,6.199549105,944939,P,N,,,kworker/u48:1
"8,0",10,1372,6.199553906,944939,X,W,245994056,245996616,kworker/u48:1
"8,0",10,1373,6.199555408,944939,G,W,245994056,2560,kworker/u48:1
"8,0",10,1374,6.199555924,944939,U,N,,,kworker/u48:1
"8,0",10,1375,6.199556566,944939,I,W,245991496,2560,kworker/u48:1
"8,0",10,1376,6.199564172,944939,D,W,245991496,2560,kworker/u48:1
"8,0",10,1377,6.199569426,944939,P,N,,,kworker/u48:1
"8,0",10,1378,6.199570904,944939,X,W,245996616,245999176,kworker/u48:1
"8,0",10,1379,6.199571639,944939,G,W,245996616,2560,kworker/u48:1
"8,0",10,1380,6.199571879,944939,U,N,,,kworker/u48:1
"8,0",10,1381,6.199572175,944939,I,W,245994056,2560,kworker/u48:1
"8,0",10,1382,6.199574723,944939,D,W,245994056,2560,kworker/u48:1
"8,0",10,1383,6.199576683,944939,P,N,,,kworker/u48:1
"8,0",10,1384,6.199577585,944939,X,W,245999176,246001736,kworker/u48:1
"8,0",10,1385,6.199578014,944939,G,W,245999176,2560,kworker/u48:1
"8,0",10,1386,6.199578159,944939,U,N,,,kworker/u48:1
"8,0",10,1387,6.199578290,944939,I,W,245996616,2560,kworker/u48:1
"8,0",10,1388,6.199580230,944939,D,W,245996616,2560,kworker/u48:1
"8,0",10,1389,6.199581560,944939,P,N,,,kworker/u48:1
"8,0",10,1390,6.199582474,944939,X,W,246001736,246004296,kworker/u48:1
"8,0",10,1391,6.199582921,944939,G,W,246001736,2560,kworker/u48:1
"8,0",10,1392,6.199583087,944939,U,N,,,kworker/u48:1
"8,0",10,1393,6.199583312,944939,I,W,245999176,2560,kworker/u48:1
"8,0",10,1394,6.199584877,944939,D,W,245999176,2560,kworker/u48:1
"8,0",10,1395,6.199586336,944939,P,N,,,kworker/u48:1
"8,0",10,1396,6.199587288,944939,X,W,246004296,246006856,kworker/u48:1
"8,0",10,1397,6.199588009,944939,G,W,246004296,2560,kworker/u48:1
"8,0",10,1398,6.199588228,944939,U,N,,,kworker/u48:1
"8,0",10,1399,6.199588416,944939,I,W,246001736,2560,kworker/u48:1
"8,0",10,1400,6.199590126,944939,D,W,246001736,2560,kworker/u48:1
"8,0",10,1401,6.199591525,944939,P,N,,,kworker/u48:1
"8,0",10,1402,6.199592388,944939,X,W,246006856,246009416,kworker/u48:1
"8,0",10,1403,6.199593078,944939,UT,N,,,kworker/u48:1
"8,0",10,1404,6.199593216,944939,I,W,246004296,2560,kworker/u48:1
"8,0",10,1405,6.199604146,598,D,W,246004296,2560,kworker/10:1H
"8,0",10,1406,6.202041764,0,C,W,245991496,2560,0
"8,0",10,1407,6.204575152,0,C,W,245994056,2560,0
"8,0",10,1408,6.207029119,0,C,W,245996616,2560,0
"8,0",10,1409,6.209498469,0,C,W,245999176,2560,0
"8,0",10,1410,6.211969607,0,C,W,246001736,2560,0
"8,0",10,1411,6.214414286,0,C,W,246004296,2560,0
"8,0",10,1412,6.214455585,944939,G,W,246006856,2560,kworker/u48:1
"8,0",10,1413,6.214457246,944939,P,N,,,kworker/u48:1
"8,0",10,1414,6.214465481,944939,X,W,246009416,246011976,kworker/u48:1
"8,0",10,1415,6.214468106,944939,G,W,246009416,2560,kworker/u48:1
"8,0",10,1416,6.214468945,944939,U,N,,,kworker/u48:1
"8,0",10,1417,6.214469926,944939,I,W,246006856,2560,kworker/u48:1
"8,0",10,1418,6.214480403,944939,D,W,246006856,2560,kworker/u48:1
"8,0",10,1419,6.214487956,944939,P,N,,,kworker/u48:1
"8,0",10,1420,6.214489841,944939,X,W,246011976,246014536,kworker/u48:1
"8,0",10,1421,6.214490909,944939,G,W,246011976,2560,kworker/u48:1
"8,0",10,1422,6.214491133,944939,U,N,,,kworker/u48:1
"8,0",10,1423,6.214491383,944939,I,W,246009416,2560,kworker/u48:1
